Mixed,000068,p=1,v=4,B**AD*D**BC*1111+--++-++-+++,"1^^-2^-3-4^",-2,12,-14,68,-122,444,-982,3076,
Mixed,000069,p=1,v=4,BB*AC*BB*121++-++-+++,"1^-2^-4-3^-1",-2,12,-14,68,-122,444,-982,3076,
Mixed,000070,p=1,v=4,C**CD*ABDBC*1111+--++-++++++,"1^^-2-3^-4-2",-2,14,-8,74,-52,422,-380,2498,
Mixed,000071,p=1,v=4,CD*D|*A**B|A1111++-++-++-+++,"1^-2^-3=4^",-2,14,-20,82,-172,578,-1444,4418,
Mixed,000072,p=1,v=4,B**AB*22+--+++,"1^^-2-3-4^^",-2,16,-14,84,-82,448,-478,2404,
Mixed,000073,p=1,v=4,B**AC*BD*C**1111+--++-++-+++,"1^^-2^-3^-4",-2,16,-14,100,-122,688,-1094,4996,
Mixed,000074,p=1,v=4,C**D**D|AC|B1111+--++-++++++,"1^^-2=3-4^",-2,16,-14,100,-122,688,-1094,4996,
Mixed,000075,p=1,v=4,AB*B|A22++-+++,"1^-2^-4=3-1",-2,16,-14,116,-162,928,-1710,7716,
Mixed,000076,p=1,v=4,B**ACCC|B112+--++++++,"1^^-2-3=4-2",-2,18,-2,114,38,762,558,5282,
Mixed,000077,p=1,v=4,B**AC*D|BC|*1111+--++-++++++,"1^^-2^-3=4",-2,18,-8,122,-52,882,-436,6562,
Mixed,000078,p=1,v=4,B**AACB**211+--++++++,"1^^-2-3^^ 2-4",-2,18,-14,114,-102,762,-814,5282,
Mixed,000079,p=1,v=4,D**C|*B|DAC*1111+--++-++++++,"1^^-2-3=4^",-2,18,-20,106,-152,666,-1136,4354,
Mixed,000080,p=1,v=4,B|*A|B22++-+++,"1^=2-3=4^",-2,20,-26,132,-242,980,-2186,7812,
Mixed,000081,p=1,v=4,B**AB*22++-+++,"1^-2-3-4^",2,8,14,36,82,200,478,1156,
Mixed,000082,p=1,v=4,B**AACB**211++-++++++,"1^-2-3^ 2-4",2,10,14,50,102,298,702,1890,
Mixed,000083,p=1,v=4,B**ACCBC*112++-++++++,"1^-2-3-4-2",2,10,20,66,172,502,1388,3938,
Mixed,000084,p=1,v=4,CD*C**AB*A**1111++-++-++++++,"1^-2-3^-4",2,12,14,52,82,252,478,1316,
Mixed,000085,p=1,v=4,BB*AC*BB*121++-++++++,"1^-2-4-3-1",2,12,14,68,122,444,982,3076,
Mixed,000086,p=1,v=4,BC*A**AD*C**1111++-++-++++++,"1^-2^-3-4",2,12,14,68,122,444,982,3076,
Mixed,000087,p=1,v=4,ABBAA*22++++++,"1-2-3-4-2 1-4",2,12,26,84,242,732,2186,6564,
Mixed,000088,p=1,v=4,BC*ACDAB*B**1111++-+++++++++,"1-2-3^-4-2",2,14,20,74,152,470,1136,3266,
Mixed,000089,p=1,v=4,C**D|CAB*B|*1111++-+++++++++,"1^-2-3=4",2,14,20,82,172,578,1444,4418,
Mixed,000090,p=1,v=4,AB*A**22++-+++,"1-2^-3^-4",2,16,14,84,82,448,478,2404,
Mixed,000091,p=1,v=4,B**AC*BD*C**1111+--+++++++++,"1^^-2-3-4",2,16,14,100,122,688,1094,4996,
Mixed,000092,p=1,v=4,B**C|AB|DC**1111++-+++++++++,"1^-2=3-4",2,16,14,100,122,688,1094,4996,
Mixed,000093,p=1,v=4,A|BAB*22++++++,"1-2-4=3-1",2,16,14,116,162,928,1710,7716,
Mixed,000094,p=1,v=4,B|*A|CBD*C**1111++-+++++++++,"1-2-3=4^",2,18,8,122,52,882,436,6562,
Mixed,000095,p=1,v=4,B**ACCB**112+--++++++,"1^^-2-3 2-4",2,18,14,114,102,762,814,5282,
Mixed,000096,p=1,v=4,BD*C|AB|*A**1111++-+++++++++,"1-2^-3=4",2,18,20,106,152,666,1136,4354,
Mixed,000097,p=1,v=4,BBCB|AA**121+++++++++,"1-2-3=4-2",2,18,26,114,242,858,2186,7074,
Mixed,000098,p=1,v=4,B|AA|*22++++++,"1=2-3=4",2,20,26,132,242,980,2186,7812,
Mixed,000099,p=1,v=4,B**AC*BD*C**1111+--++-++-++-,"1^^-2^-3^-4^",-4,12,-28,76,-204,564,-1572,4420,
Mixed,000100,p=1,v=4,AA*4++-,"1^-2^-4^-3^-1",-4,12,-28,84,-244,732,-2188,6564,
Mixed,000101,p=1,v=4,C**BC*ABB121+--++-+++,"1^^-2-3^-4^-2",-4,14,-22,66,-134,362,-830,2146,
Mixed,000102,p=1,v=4,C**C**AAB211+--++-+++,"1^^-2-3^^ 2-4^",-4,14,-28,82,-204,566,-1516,4194,
Mixed,000103,p=1,v=4,C**D**AD*BC*1111+--+--++-+++,"1^^-2^-3-4^^",-4,16,-28,92,-204,592,-1460,4036,
Mixed,000104,p=1,v=4,B**AD*D|*C|B1111+--++-++-+++,"1^^-2^-3=4^",-4,18,-34,122,-294,930,-2510,7586,
Mixed,000105,p=1,v=4,B**B|A22+--+++,"1^^-2=3-4^^",-4,20,-28,132,-244,980,-2188,7812,
Mixed,000106,p=1,v=4,B**AC*BD*C**1111++-+++++++++,"1^-2-3-4",4,12,28,76,204,564,1572,4420,
Mixed,000107,p=1,v=4,AA*4+++,"1-2-4-3-1",4,12,28,84,244,732,2188,6564,
Mixed,000108,p=1,v=4,B**ACCB**112++-++++++,"1^-2-3 2-4",4,14,28,82,204,566,1516,4194,
Mixed,000109,p=1,v=4,BBCAB*A**121+++++++++,"1-2-3-4-2",4,14,34,98,274,794,2314,6818,
Mixed,000110,p=1,v=4,BC*AD*A**B**1111++-+++++++++,"1-2^-3-4",4,16,28,92,204,592,1460,4036,
Mixed,000111,p=1,v=4,C|BAD*A|*B**1111++++++++++++,"1-2-3=4",4,18,34,122,294,930,2510,7586,
Mixed,000112,p=1,v=4,A|BA**22++++++,"1-2=3-4",4,20,28,132,244,980,2188,7812,
Mixed,000113,p=1,v=4,B**AB*22+--++-,"1^^-2^-3^-4^^",-6,16,-42,116,-326,928,-2666,7716,
Mixed,000114,p=1,v=4,B**AAA31+--+++,"1^^-2-3^^ 2-4^^",-6,18,-42,114,-306,858,-2442,7074,
Mixed,000115,p=1,v=4,AB*A**22++++++,"1-2-3-4",6,16,42,116,326,928,2666,7716,
Mixed,000116,p=1,v=4,BBBA**13++++++,"1-2-3 2-4",6,18,42,114,306,858,2442,7074,
Mixed,000117,p=1,v=5,BD*A**D**ACC1121++-++-++-+++,"1^-2^-3-4^ 3-5^",-1,9,-7,33,-41,141,-225,641,
Mixed,000118,p=1,v=5,CC*C**ABC122++-++-+++,"1^-2-3^-4-2 4-5^",-1,11,-1,39,9,149,83,591,
Mixed,000119,p=1,v=5,BC*A**AA*221++-++-+++,"1^-2^-3-4^-5^",-1,11,-7,39,-31,149,-141,591,
Mixed,000120,p=1,v=5,BC*AE*A**E**BD*11111++-++-++-++-+++,"1^-2^-3^-4-5^",-1,11,-7,47,-51,233,-337,1215,
Mixed,000121,p=1,v=5,AC*D**AADBC*2111++-++-++++++,"1^-2-3-4^-5^-3",-1,13,-1,49,9,205,97,897,
Mixed,000122,p=1,v=5,CD*DE*A**ABEBD*11111++-++-++-++++++,"1^-2^-3-4^-5-3",-1,13,-1,57,9,277,97,1393,
Mixed,000123,p=1,v=5,DD*C**BDDACD1112++-++-++++++,"1^-2-3-4^-5-3 2-5",-1,13,5,61,59,337,461,1957,
Mixed,000124,p=1,v=5,D**C**BBDAC*1211+--++-++++++,"1^^-2-3-4^ 3-5^",-1,13,-7,57,-41,277,-253,1409,
Mixed,000125,p=1,v=5,CD*C**AABAA*2111++-++-++++++,"1^-2-3^-5-4^-2",-1,13,-7,61,-61,337,-463,1957,
Mixed,000126,p=1,v=5,D**D**E**ABECD*11111+--++-++-++++++,"1^-2-3-4^^ 3-5^",-1,13,-7,65,-61,373,-477,2225,
Mixed,000127,p=1,v=5,BD*AE*D**ACEBD*11111++-++-++-++++++,"1^-2-3^-5^-4-2",-1,13,-7,69,-61,409,-491,2501,
Mixed,000128,p=1,v=5,CE*CD*ABDBCEAD*11111++-++-+++++++++,"1^-2-5-3-4^-5 1-3",-1,15,-1,71,19,369,223,1999,
Mixed,000129,p=1,v=5,C**D**ADEBCECD*11111+--++-+++++++++,"1^^-2-3-4-2 4-5^",-1,15,-1,87,9,549,111,3535,
Mixed,000130,p=1,v=5,AB*ABCBB*221++-++++++,"1^-2^-5-3-4-5 1-3",-1,15,-1,95,-1,645,-1,4415,
Mixed,000131,p=1,v=5,BB*ACCBBC122++-++++++,"1^-2-4-3-1 2-5-3 4-5",-1,15,5,99,69,699,685,5027,
Mixed,000132,p=1,v=5,AC*CC*AB*212++-++-+++,"1^-2-4^-5-3^-1",-1,15,-7,63,-41,285,-225,1343,
Mixed,000133,p=1,v=5,D**DE*E**AB*BC*11111+--++-++-++++++,"1^^-2-3^-4-5^",-1,15,-7,63,-51,297,-337,1503,
Mixed,000134,p=1,v=5,D**CE*B**AE*BD*11111+--++-++-++++++,"1^^-2-3-4^-5^",-1,15,-7,71,-31,357,-141,1839,
Mixed,000135,p=1,v=5,BB*AC*BC*122++-++-+++,"1^-2^-4-5-3^-1",-1,15,-7,79,-41,453,-281,2687,
Mixed,000136,p=1,v=5,BC*AD*AE*B**C**11111++-++-++-++-+++,"1^-2^-3^-4^-5",-1,15,-7,79,-51,465,-393,2847,
Mixed,000137,p=1,v=5,BD*A**E**E|AD|C11111++-++-++-++++++,"1^-2^-3=4-5^",-1,15,-7,83,-51,507,-407,3203,
Mixed,000138,p=1,v=5,B**AD*E**BE*CD*11111+--++-++-++++++,"1^^-2^-3-4-5^",-1,15,-7,87,-71,573,-645,3887,
Mixed,000139,p=1,v=5,BB*AACBB*221++-++++++,"1^-2-3^-5-1 2-4-5",-1,15,-7,99,-71,699,-687,5027,
Mixed,000140,p=1,v=5,D|*C**BBDA|C1211++-++-++++++,"1^-2-3^ 2-4=5^",-1,15,-13,83,-121,543,-1037,3811,
Mixed,000141,p=1,v=5,AC*CD*AABB**2111++-++-++++++,"1-2^-3-4^-5^-3",-1,17,-1,73,9,341,125,1665,
