Pure,000117,p=1,v=7,"2OBC 2OAD 2OOA  oBB 7    ","","1-2-3-1 2-4-5-3 4-6=7-5",1,25,13,173,121,1351,1107,11029,10471,92195,100893,782243,
Pure,000118,p=1,v=7," CCD  CCF 2OAB  AEE  DDF  oBE 7    ","","1-2=4-7-5-6-3-1 3-5 6-7",1,25,19,149,181,1081,1723,8549,16417,70765,155035,602141,
Pure,000119,p=1,v=7," BBD 2ACC 2OBB  AEE  oDD 7    ","","1=2-3-4-6-5-3 4-7-5 6-7",1,25,25,165,261,1225,2409,9605,21589,78025,191929,650661,
Pure,000120,p=1,v=7," BCC  ADD 2OAE 2OOB  oCC 7    ","","1-2-3-1 2-4-3 4-5-6=7-5",1,25,31,157,321,1165,2899,9285,25249,76905,218175,651757,
Pure,000121,p=1,v=7," BCD  AEG  AFF  AEE  BDD  CCG  oBF 7    ","","1-2=4-5-3-6=7-5 1-3",1,29,7,193,81,1433,939,11233,10195,91229,105227,759409,
Pure,000122,p=1,v=7,"2BBC 4OOA  oAA 7    ","","1-2-4=6-3-7=5-2 1-3",1,29,7,177,91,1289,1051,10209,11203,84329,113851,712689,
Pure,000123,p=1,v=7,"2OBD 2ACC 2OBB  oAA 7    ","","1-2-3-1 2-4=6-7=5-3",1,29,13,185,111,1367,1037,10897,10165,90389,100475,765959,
Pure,000124,p=1,v=7," BBD 2OAC 2OOB  AEE  oDD 7    ","","1=2-3-4-5-3 4-6=7-5",1,29,19,193,201,1427,1961,11073,18379,88749,168961,729031,
Pure,000125,p=1,v=7," BCF  AEE  ADD  CCF 2OOB  oAD 7    ","","1-2=4-3-1 3-5-6=7-5",1,29,19,193,221,1433,2171,11169,20179,89789,183547,738673,
Pure,000126,p=1,v=7,"2BBC 4OOA  oAA 7    ","","1-2-4=5-2 3-6=7-3-1",1,29,31,177,331,1289,3067,10209,27139,84329,236347,712689,
Pure,000127,p=1,v=7,"2OOB 2ACC 2BBD  oCC 7    ","","1-2=4-6=7-5=3-1",1,33,7,213,71,1533,799,11781,8935,94493,95679,779973,
Pure,000128,p=1,v=7," BBD 2ACC 2OBB  AEE  oDD 7    ","","1=2-3-4=6-7=5-3",1,33,13,213,161,1521,1709,11493,16897,90273,160909,730677,
Pure,000129,p=1,v=7," BDD  ACC  BBE 2OOA  CFF  oEE 7    ","","1=2-3=4-5-6=7-5",1,33,25,213,261,1545,2465,11941,22525,95833,202841,788181,
Pure,000130,p=1,v=7," BBB 3ACC 3oBB 7    ","","1-2-3-7-5-4-1 4-6-2 6-7",3,21,21,129,183,963,1767,7809,17049,66021,161307,571287,
Pure,000131,p=1,v=7,"2BBD 2AAC  oBB 2oOA 7    ","","1-2-4-5-3-7-4 1-3 5-6-7",3,21,21,133,193,993,1837,7973,17409,66801,162957,574741,
Pure,000132,p=1,v=7,"2OBD 2ACD  oBB 2oAB 7    ","","1-2-3-7-4-1 4-5-6-2 6-7",3,21,21,121,203,885,1963,7233,18507,62121,171163,545953,
Pure,000133,p=1,v=7,"2OBC 2OAD 2oOA  oBB 7    ","","1-2-4-3-1 3-5-6-7-5 4-7",3,21,27,133,243,987,2187,7861,19683,65611,177147,564571,
Pure,000134,p=1,v=7,"3OOB  BBB 3oAA 7    ","","1-2-3-6-5-1 4-7-5 2-4 6-7",3,21,27,105,243,777,2187,6657,19683,59241,177147,531825,
Pure,000135,p=1,v=7," BEF  ACD  BDG  BCE  oAD  oAG  oCF 7    ","","1-2-5-6-3-4-7-5 1-3 6-7",3,21,27,117,243,849,2187,6981,19683,60561,177147,536973,
Pure,000136,p=1,v=7,"2BCC 2OAD 2oAA  oBB 7    ","","1-2-3-4-1 2-5-6-7-5 4-7",3,21,27,121,253,879,2271,7153,20187,61461,179809,541495,
