Complete Prime,000130,p=1,v=5,C**DD*ADDBC*1112+--++-++++++,"1^^-2-3-5^-4-2",-1,17,-7,93,-41,557,-267,3461,
Complete Prime,000131,p=1,v=5,B**ACCBCDBCDCC*11111+--++++--+-++-+,"1^^-2-3~4-5~3 2-5",-1,17,-7,93,-61,581,-519,3813,
Complete Prime,000132,p=1,v=5,D**CD*B**ABED**11111+--++-++-++++++,"1^-2^-3-4^^ 3-5",-1,17,-7,97,-41,605,-281,3905,
Complete Prime,000133,p=1,v=5,C**CD*ABEBE*CD*11111+--++-+++++++++,"1^^-2-3^-5-4-2",-1,17,-7,101,-41,653,-295,4357,
Complete Prime,000134,p=1,v=5,B**AD*D**BCED**11111+--++-++-++++++,"1^^-2^-3-4^ 3-5",-1,17,-7,105,-61,725,-561,5169,
Complete Prime,000135,p=1,v=5,BB*AC*AC*BBDC**11111+---+-+--+-++++,"1-2-3^~5^-4^~2",-1,17,-7,109,-81,797,-827,5989,
Complete Prime,000136,p=1,v=5,CD*C**ABEE|AD|C11111++-++-+++++++++,"1^-2-3^-5=4-2",-1,17,-7,113,-81,845,-841,6465,
Complete Prime,000137,p=1,v=5,E**CD*BDEBC*AC*11111+--++-+-++-++++,"1^^-2-3-4^-5~3",-1,17,-13,81,-91,413,-575,2193,
Complete Prime,000138,p=1,v=5,B**AC*BDDCD*1112+--++-++++-+,"1^^-2^-3-4~5-3",-1,17,-13,89,-131,557,-1135,3873,
Complete Prime,000139,p=1,v=5,DE*D|*E**B|AAC*11111++-++-++-++++++,"1^-2-3^-4=5^",-1,17,-13,93,-141,617,-1289,4517,
Complete Prime,000140,p=1,v=5,CE*D|*A**B|EAD*11111++-++-++-++++++,"1^-2^-3-4=5^",-1,17,-13,93,-101,569,-785,3685,
Complete Prime,000141,p=1,v=5,AC*AC*CD*AABB**11111+--++-++-+-++++,"1-2^-3~4^-5^-3",-1,17,-13,105,-131,749,-1247,5665,
Complete Prime,000142,p=1,v=5,B**ACCBCDBCDCC*11111+--++--++++-+-+,"1^^-2-3~4-5-3 2~5",-1,17,-19,93,-161,605,-1303,4293,
Complete Prime,000143,p=1,v=5,BC*A**ADDD|C1112++-++-+++--+,"1^-2^-3-4~~5-3",-1,17,-19,97,-181,677,-1597,5217,
Complete Prime,000144,p=1,v=5,BB*ABCABCC|B1112+----++-++++,"1^~2~3-1 2-4=5-3",-1,19,-1,87,-11,445,-141,2415,
Complete Prime,000145,p=1,v=5,C**CD*ABDBCED**11111+--++-+++++++++,"1^^-2-3^-4-2 4-5",-1,19,-1,103,9,637,139,4143,
Complete Prime,000146,p=1,v=5,C**C**ABDE|CD|*11111+--++-+++++++++,"1^^-2-3^ 2-4=5",-1,19,-1,115,19,787,279,5603,
Complete Prime,000147,p=1,v=5,BB*ABCABCC|B1112+----++-+--+,"1^~2~3-1 2-4~~5-3",-1,19,-1,119,29,829,419,5999,
Complete Prime,000148,p=1,v=5,AB*AACD|BC|*2111++-+++++++++,"1^-2^-3-1 3-4=5",-1,19,5,99,89,607,909,4067,
Complete Prime,000149,p=1,v=5,AB*AACD|BC|*2111-+-+++++++++,"1^~2^-3-1 3-4=5",-1,19,-7,131,-51,991,-463,7715,
Complete Prime,000150,p=1,v=5,D**CD*BE*AB*C**11111+--++-++-++++++,"1^^-2-3^-4^-5",-1,19,-7,95,-51,505,-337,2783,
Complete Prime,000151,p=1,v=5,B**AC*AC*BB*2111+--+-+++++-+,"1^^-2~3-4-5^^",-1,19,-7,103,-31,589,-85,3439,
Complete Prime,000152,p=1,v=5,BC*BC*B|AAA*1121+--++---++-+,"1~2^-4~~5-3^-1",-1,19,-7,103,-51,613,-365,3823,
Complete Prime,000153,p=1,v=5,B**AD*DE*BC*C**11111+--++-++-++++++,"1^^-2^-3-4^-5",-1,19,-7,103,-71,637,-645,4207,
Complete Prime,000154,p=1,v=5,BC*BC*B|AAA*1121+--++-++++-+,"1~2^-4=5-3^-1",-1,19,-7,103,-91,661,-925,4591,
Complete Prime,000155,p=1,v=5,E**C**D|BC|EAD*11111+--++-+++++++++,"1^^-2-3=4-5^",-1,19,-7,107,-31,643,-99,3971,
Complete Prime,000156,p=1,v=5,CE*D|*ADEB|CAC*11111++-++-+++++++++,"1^-2-3-1 3-4=5^",-1,19,-7,107,-71,691,-659,4739,
Complete Prime,000157,p=1,v=5,BC*AE*D|AC|EBD*11111++-++-+++++++++,"1^-2^-4=5-3-1",-1,19,-7,111,-31,697,-113,4511,
Complete Prime,000158,p=1,v=5,BC*AE*D|AC|EBD*11111++-++-+++++-+-+,"1^-2^-4=5~3-1",-1,19,-7,111,-71,745,-673,5279,
Complete Prime,000159,p=1,v=5,C**E**D|AC|EBD*11111+--++-+++++++++,"1^-2-3=4-5^^",-1,19,-7,115,-71,799,-687,5827,
Complete Prime,000160,p=1,v=5,B**AC*BD*CE*D**11111+--++-++-++++++,"1^^-2^-3^-4-5",-1,19,-7,127,-51,937,-449,7135,
Complete Prime,000161,p=1,v=5,BB*ABCABCC|B1112+---++++++++,"1^~2-3-1 2-4=5-3",-1,19,-13,135,-131,1069,-1373,8815,
Complete Prime,000162,p=1,v=5,BB*ABCABCC|B1112+---+++++--+,"1^~2-3-1 2-4~~5-3",-1,19,-13,103,-91,589,-589,3439,
Complete Prime,000163,p=1,v=5,C**CD*ABDBCED**11111+--++-++-+-++++,"1^^-2-3^-4~2 4-5",-1,19,-13,119,-111,829,-981,6063,
Complete Prime,000164,p=1,v=5,CE*D|*ADEB|CAC*11111++-++-++-++++-+,"1^-2~3-1 3-4=5^",-1,19,-19,107,-171,691,-1415,4867,
Complete Prime,000165,p=1,v=5,B**AD*E|DBC*C|*11111+--++-+++++++++,"1^^-2^-3-4=5",-1,21,-1,133,19,957,307,7205,
Complete Prime,000166,p=1,v=5,D**CD*E|BAB*C|*11111+--++-+++++++++,"1^^-2-3^-4=5",-1,21,-1,117,19,717,307,4613,
Complete Prime,000167,p=1,v=5,D**CCDC|BAB*1121+--+++++++++,"1^^-2-3-4=5-3",-1,21,5,121,99,813,1119,5921,
Complete Prime,000168,p=1,v=5,B**AACBD*C**2111+--+++++++++,"1-2-3-4^^ 3-5^^",-1,21,-7,137,-41,981,-253,7297,
Complete Prime,000169,p=1,v=5,B**ACED|BC|EBD*11111+--++++++++++++,"1^^-2-3-5=4-2",-1,21,-7,145,-21,1077,27,8241,
Complete Prime,000170,p=1,v=5,B**ACED|BC|EBD*11111+--++++++++-+-+,"1^^-2-3~5=4-2",-1,21,-7,113,-61,645,-477,3825,
Complete Prime,000171,p=1,v=5,C**D**ADEBC*C**11111+--+--+++++++++,"1^^-2-3-4^^ 3-5",-1,21,-7,121,-41,741,-197,4673,
Complete Prime,000172,p=1,v=5,C|*D**A|EE|BD|C11111++-++-+++++++++,"1^-2=3-4=5^",-1,21,-13,133,-121,933,-1093,6917,
Complete Prime,000173,p=1,v=5,BD*AE*D|*C|AB**11111++-++-++-++++++,"1-2^-3^-4=5^",-1,21,-13,125,-141,837,-1345,6085,
Complete Prime,000174,p=1,v=5,D**C|*B|EAE*CD*11111+--++-+++++++++,"1^^-2-3-4=5^",-1,21,-13,125,-101,789,-729,5125,
Complete Prime,000175,p=1,v=5,D**CCDC|BAB*1121+--+++--++++,"1^^-2-3-4~~5-3",-1,21,-19,121,-181,765,-1513,5217,
Complete Prime,000176,p=1,v=5,C|*CDDA|BD|B1112++-+++++++++,"1^=2-3-4=5-3",-1,23,-1,147,19,1055,335,7971,
Complete Prime,000177,p=1,v=5,C**DE*D|AC|BB**11111+--++-+++++++++,"1-2^-3=4-5^^",-1,23,-7,139,-91,935,-995,6723,
Complete Prime,000178,p=1,v=5,BB*C|AB|C122++-++++++,"1^-2=4-5=3-1",-1,23,-7,147,-31,995,-15,6915,
Complete Prime,000179,p=1,v=5,CD*C|*B|AE|AD|*11111++-++-+++++++++,"1^=2-3^-4=5",-1,23,-7,147,-71,1043,-687,7811,
Complete Prime,000180,p=1,v=5,B**AC*D|BC|ED**11111+--++-+++++++++,"1^^-2^-3=4-5",-1,23,-7,155,-51,1151,-379,8931,
Complete Prime,000181,p=1,v=5,C**D|*ADEB|CC**11111+--++-+++++++++,"1^^-2-3 2-4=5^",-1,23,-13,147,-121,1007,-1037,7203,
Complete Prime,000182,p=1,v=5,B|*A|CA|CBB*2111++-++-++++-+,"1^=2~3-4=5^",-1,23,-19,147,-171,995,-1387,6915,
Complete Prime,000183,p=1,v=5,C|*CCCA|BC|B1112++-++++++--+,"1^=2-3-4~~5-3",-1,23,-25,147,-261,1055,-2409,8227,
Complete Prime,000184,p=1,v=5,B**C|AB|DE|CD|*11111+--++++++++++++,"1^^-2=3-4=5",-1,25,-1,165,-1,1225,-1,9605,
Complete Prime,000185,p=1,v=5,A|CA|CD**AADBC*11111+--+-+++-+-++++,"1^-2-3~4-~5-3",1,9,7,33,41,141,225,641,
Complete Prime,000186,p=1,v=5,A|BABCABCBB*2111+-+++-++++-+,"1~2-3-1 2-4-~5-3",1,11,1,39,-9,149,-83,591,
Complete Prime,000187,p=1,v=5,CC*B|CAB*122++-+-++++,"1^-2-4-~5-3-1",1,11,7,39,31,149,141,591,
Complete Prime,000188,p=1,v=5,BD*A**E**AE*CD*11111++-++-++-++++++,"1^-2^-3-4-5^",1,11,7,47,51,233,337,1215,
Complete Prime,000189,p=1,v=5,A|BABCABCBB*2111+-++--+-++-+,"1~2~3-1 2-4-~5-3",1,11,13,55,111,341,813,2255,
Complete Prime,000190,p=1,v=5,BC*A**ADDCD*1112++-++-++++-+,"1^-2^-3-4~5-3",1,13,1,49,-9,205,-97,897,
